date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:12:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Mar%202024%2002:12:27%20GMT	https://portotheme.com/html/porto_ecommerce/category-sidebar-left.html	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/category-sidebar-left.html	(from https://portotheme.com/html/porto_ecommerce/product-variable.html)
09:12:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Mar%202024%2002:12:29%20GMT	https://portotheme.com/html/porto_ecommerce/my-account.html	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/my-account.html	(from https://portotheme.com/html/porto_ecommerce/product-variable.html)
09:12:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Mar%202024%2002:12:31%20GMT	https://portotheme.com/html/porto_ecommerce/category-sidebar-left.html	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/category-sidebar-left.html	(from https://portotheme.com/html/porto_ecommerce/product-custom-tab.html)
09:12:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Mar%202024%2002:12:32%20GMT	https://portotheme.com/html/porto_ecommerce/my-account.html	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/my-account.html	(from https://portotheme.com/html/porto_ecommerce/product-custom-tab.html)
09:12:33	3644/3644	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2004:48:54%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/banners/banner-sidebar.jpg	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/images/banners/banner-sidebar.jpg	(from https://portotheme.com/html/porto_ecommerce/product-sidebar-left.html)
09:12:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Mar%202024%2002:12:34%20GMT	https://portotheme.com/html/porto_ecommerce/category-sidebar-left.html	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/category-sidebar-left.html	(from https://portotheme.com/html/porto_ecommerce/product-sidebar-left.html)
09:12:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Mar%202024%2002:12:36%20GMT	https://portotheme.com/html/porto_ecommerce/checkout-shipping-2.html	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/checkout-shipping-2.html	(from https://portotheme.com/html/porto_ecommerce/product-sidebar-right.html)
09:12:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Mar%202024%2002:12:37%20GMT	https://portotheme.com/html/porto_ecommerce/checkout-review.html	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/checkout-review.html	(from https://portotheme.com/html/porto_ecommerce/product-sidebar-right.html)
09:12:38	3644/3644	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2004:48:54%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/banners/banner-sidebar-bg.jpg	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/images/banners/banner-sidebar-bg.jpg	(from https://portotheme.com/html/porto_ecommerce/product-sidebar-right.html)
09:12:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Mar%202024%2002:12:39%20GMT	https://portotheme.com/html/porto_ecommerce/category-sidebar-left.html	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/category-sidebar-left.html	(from https://portotheme.com/html/porto_ecommerce/product-sidebar-right.html)
09:12:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Mar%202024%2002:12:40%20GMT	https://portotheme.com/html/porto_ecommerce/my-account.html	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/my-account.html	(from https://portotheme.com/html/porto_ecommerce/product-sidebar-right.html)
09:12:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Mar%202024%2002:12:42%20GMT	https://portotheme.com/html/porto_ecommerce/checkout-shipping-2.html	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/checkout-shipping-2.html	(from https://portotheme.com/html/porto_ecommerce/product-addcart-sticky.html)
09:12:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Mar%202024%2002:12:43%20GMT	https://portotheme.com/html/porto_ecommerce/checkout-review.html	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/checkout-review.html	(from https://portotheme.com/html/porto_ecommerce/product-addcart-sticky.html)
09:12:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Mar%202024%2002:12:45%20GMT	https://portotheme.com/html/porto_ecommerce/category-sidebar-left.html	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/category-sidebar-left.html	(from https://portotheme.com/html/porto_ecommerce/product-addcart-sticky.html)
09:12:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Mar%202024%2002:12:47%20GMT	https://portotheme.com/html/porto_ecommerce/my-account.html	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/my-account.html	(from https://portotheme.com/html/porto_ecommerce/product-addcart-sticky.html)
09:12:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Mar%202024%2002:12:48%20GMT	https://portotheme.com/html/porto_ecommerce/category-sidebar-left.html	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/category-sidebar-left.html	(from https://portotheme.com/html/porto_ecommerce/product-extended-layout.html)
09:12:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Mar%202024%2002:12:50%20GMT	https://portotheme.com/html/porto_ecommerce/category-sidebar-left.html	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/category-sidebar-left.html	(from https://portotheme.com/html/porto_ecommerce/product-grid-layout.html)
09:12:51	10216/10216	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2004:48:54%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/products/single/product-img.jpg	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/images/products/single/product-img.jpg	(from https://portotheme.com/html/porto_ecommerce/product-full-width.html)
09:12:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Mar%202024%2002:12:53%20GMT	https://portotheme.com/html/porto_ecommerce/category-sidebar-left.html	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/category-sidebar-left.html	(from https://portotheme.com/html/porto_ecommerce/product-full-width.html)
09:12:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Mar%202024%2002:12:54%20GMT	https://portotheme.com/html/porto_ecommerce/category-sidebar-left.html	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/category-sidebar-left.html	(from https://portotheme.com/html/porto_ecommerce/product-sticky-info.html)
09:12:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Mar%202024%2002:12:56%20GMT	https://portotheme.com/html/porto_ecommerce/category-sidebar-left.html	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/category-sidebar-left.html	(from https://portotheme.com/html/porto_ecommerce/product-sticky-both.html)
09:12:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Mar%202024%2002:12:58%20GMT	https://portotheme.com/html/porto_ecommerce/category-sidebar-left.html	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/category-sidebar-left.html	(from https://portotheme.com/html/porto_ecommerce/product-transparent-image.html)
09:13:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Mar%202024%2002:12:59%20GMT	https://portotheme.com/html/porto_ecommerce/checkout-shipping-2.html	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/checkout-shipping-2.html	(from https://portotheme.com/html/porto_ecommerce/product-center-vertical.html)
09:13:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Mar%202024%2002:13:01%20GMT	https://portotheme.com/html/porto_ecommerce/checkout-review.html	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/checkout-review.html	(from https://portotheme.com/html/porto_ecommerce/product-center-vertical.html)
09:13:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Mar%202024%2002:13:03%20GMT	https://portotheme.com/html/porto_ecommerce/category-sidebar-left.html	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/category-sidebar-left.html	(from https://portotheme.com/html/porto_ecommerce/product-center-vertical.html)
09:13:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Mar%202024%2002:13:05%20GMT	https://portotheme.com/html/porto_ecommerce/my-account.html	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/my-account.html	(from https://portotheme.com/html/porto_ecommerce/product-center-vertical.html)
09:13:06	8517/8517	---M-Z	200	added ('OK')	text/css	date:Wed,%2018%20Aug%202021%2004:51:30%20GMT	https://portotheme.com/html/porto_ecommerce/assets/vendor/simple-line-icons/css/simple-line-icons.min.css	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/vendor/simple-line-icons/css/simple-line-icons.min.css	(from https://portotheme.com/html/porto_ecommerce/dashboard.html)
09:13:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Mar%202024%2002:13:07%20GMT	https://portotheme.com/html/porto_ecommerce/category-sidebar-left.html	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/category-sidebar-left.html	(from https://portotheme.com/html/porto_ecommerce/dashboard.html)
09:13:08	64586/64586	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2004:48:58%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/page-header-bg.jpg	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/images/page-header-bg.jpg	(from https://portotheme.com/html/porto_ecommerce/about.html)
09:13:08	6920/6920	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Sep%202021%2011:53:42%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/clients/client1.png	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/images/clients/client1.png	(from https://portotheme.com/html/porto_ecommerce/about.html)
09:13:09	7046/7046	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Sep%202021%2011:53:42%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/clients/client2.png	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/images/clients/client2.png	(from https://portotheme.com/html/porto_ecommerce/about.html)
09:13:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Mar%202024%2002:13:10%20GMT	https://portotheme.com/html/porto_ecommerce/category-sidebar-left.html	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/category-sidebar-left.html	(from https://portotheme.com/html/porto_ecommerce/about.html)
09:13:11	3761/3761	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2018%20Aug%202021%2004:51:24%20GMT	https://portotheme.com/html/porto_ecommerce/assets/js/plugins/jquery.countTo.js	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/js/plugins/jquery.countTo.js	(from https://portotheme.com/html/porto_ecommerce/about.html)
09:13:12	315828/315828	---M-Z	200	added ('OK')	text/css	date:Thu,%2016%20Sep%202021%2005:22:02%20GMT	https://portotheme.com/html/porto_ecommerce/assets/css/style.css	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/css/style.css	(from https://portotheme.com/html/porto_ecommerce/blog.html)
09:13:12	8119/8119	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2004:48:52%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/blog/home/post-1.jpg	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/images/blog/home/post-1.jpg	(from https://portotheme.com/html/porto_ecommerce/blog.html)
09:13:12	13652/13652	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2004:48:52%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/blog/home/post-2.jpg	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/images/blog/home/post-2.jpg	(from https://portotheme.com/html/porto_ecommerce/blog.html)
09:13:12	10588/10588	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2004:48:52%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/blog/home/post-3.jpg	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/images/blog/home/post-3.jpg	(from https://portotheme.com/html/porto_ecommerce/blog.html)
09:13:13	15289/15289	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2004:48:52%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/blog/home/post-4.jpg	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/images/blog/home/post-4.jpg	(from https://portotheme.com/html/porto_ecommerce/blog.html)
09:13:13	1926/1926	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2004:48:52%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/blog/widget/post-1.jpg	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/images/blog/widget/post-1.jpg	(from https://portotheme.com/html/porto_ecommerce/blog.html)
09:13:14	2632/2632	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2004:48:52%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/blog/widget/post-2.jpg	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/images/blog/widget/post-2.jpg	(from https://portotheme.com/html/porto_ecommerce/blog.html)
09:13:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Mar%202024%2002:13:16%20GMT	https://portotheme.com/html/porto_ecommerce/category-sidebar-left.html	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/category-sidebar-left.html	(from https://portotheme.com/html/porto_ecommerce/blog.html)
09:13:17	88014/88014	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2004:48:52%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/blog/post-1.jpg	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/images/blog/post-1.jpg	(from https://portotheme.com/html/porto_ecommerce/single.html)
09:13:17	29820/29820	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2004:48:52%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/blog/related/post-1.jpg	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/images/blog/related/post-1.jpg	(from https://portotheme.com/html/porto_ecommerce/single.html)
09:13:17	29488/29488	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2004:48:52%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/blog/related/post-2.jpg	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/images/blog/related/post-2.jpg	(from https://portotheme.com/html/porto_ecommerce/single.html)
09:13:18	35336/35336	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2004:48:52%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/blog/related/post-3.jpg	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/images/blog/related/post-3.jpg	(from https://portotheme.com/html/porto_ecommerce/single.html)
09:13:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Mar%202024%2002:13:19%20GMT	https://portotheme.com/html/porto_ecommerce/category-sidebar-left.html	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/category-sidebar-left.html	(from https://portotheme.com/html/porto_ecommerce/single.html)
09:13:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Mar%202024%2002:13:21%20GMT	https://portotheme.com/html/porto_ecommerce/category-sidebar-left.html	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/category-sidebar-left.html	(from https://portotheme.com/html/porto_ecommerce/contact.html)
09:13:22	2994/2994	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2018%20Aug%202021%2004:51:28%20GMT	https://portotheme.com/html/porto_ecommerce/assets/js/map.js	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/js/map.js	(from https://portotheme.com/html/porto_ecommerce/contact.html)
09:13:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Mar%202024%2002:13:24%20GMT	https://portotheme.com/html/porto_ecommerce/category-sidebar-left.html	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/category-sidebar-left.html	(from https://portotheme.com/html/porto_ecommerce/forgot-password.html)
09:13:25	46073/46073	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Aug%202021%2004:23:32%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/elements/page-header.jpg	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/images/elements/page-header.jpg	(from https://portotheme.com/html/porto_ecommerce/element-accordions.html)
09:13:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Mar%202024%2002:13:26%20GMT	https://portotheme.com/html/porto_ecommerce/category-sidebar-left.html	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/category-sidebar-left.html	(from https://portotheme.com/html/porto_ecommerce/element-accordions.html)
09:13:27	244/244	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Sep%202021%2011:53:42%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/elements/alert/tick.png	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/images/elements/alert/tick.png	(from https://portotheme.com/html/porto_ecommerce/element-alerts.html)
09:13:28	323/323	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Sep%202021%2011:53:42%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/elements/alert/info.png	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/images/elements/alert/info.png	(from https://portotheme.com/html/porto_ecommerce/element-alerts.html)
09:13:28	302/302	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Sep%202021%2011:53:42%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/elements/alert/alert.png	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/images/elements/alert/alert.png	(from https://portotheme.com/html/porto_ecommerce/element-alerts.html)
09:13:29	495/495	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Sep%202021%2011:53:42%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/elements/alert/exclamation.png	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/images/elements/alert/exclamation.png	(from https://portotheme.com/html/porto_ecommerce/element-alerts.html)
09:13:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Mar%202024%2002:13:30%20GMT	https://portotheme.com/html/porto_ecommerce/category-sidebar-left.html	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/category-sidebar-left.html	(from https://portotheme.com/html/porto_ecommerce/element-alerts.html)
09:13:32	26087/26087	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Sep%202021%2011:53:42%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/elements/device.png	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/images/elements/device.png	(from https://portotheme.com/html/porto_ecommerce/element-animations.html)
09:13:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Mar%202024%2002:13:33%20GMT	https://portotheme.com/html/porto_ecommerce/category-sidebar-left.html	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/category-sidebar-left.12e.delayed	(from https://portotheme.com/html/porto_ecommerce/element-animations.html)
09:13:34	103079/103079	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Sep%202021%2015:06:58%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/elements/banners/slide1.jpg	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/images/elements/banners/slide1.jpg	(from https://portotheme.com/html/porto_ecommerce/element-banners.html)
09:13:35	1010/1010	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Sep%202021%2011:53:42%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/elements/banners/icon1.png	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/images/elements/banners/icon1.png	(from https://portotheme.com/html/porto_ecommerce/element-banners.html)
09:13:36	50479/50479	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Sep%202021%2015:07:06%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/elements/banners/slide2.jpg	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/images/elements/banners/slide2.jpg	(from https://portotheme.com/html/porto_ecommerce/element-banners.html)
09:13:37	24805/24805	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2004:49:08%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/elements/banners/slide3.jpg	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/images/elements/banners/slide3.jpg	(from https://portotheme.com/html/porto_ecommerce/element-banners.html)
09:13:38	73827/73827	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Sep%202021%2016:48:32%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/elements/banners/banner-effect.jpg	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/images/elements/banners/banner-effect.jpg	(from https://portotheme.com/html/porto_ecommerce/element-banners.html)
09:13:39	30935/30935	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Sep%202021%2017:37:22%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/elements/banners/home_slide1.jpg	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/images/elements/banners/home_slide1.jpg	(from https://portotheme.com/html/porto_ecommerce/element-banners.html)
09:13:40	0/-1	---M--	301	error ('')			https://portotheme.com/html/porto_ecommerce/category-sidebar-left.html	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/category-sidebar-left.136.delayed	(from https://portotheme.com/html/porto_ecommerce/element-banners.html)
09:13:40	0/-1	---M--	301	error ('')			https://portotheme.com/html/porto_ecommerce/category-sidebar-left.html	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/category-sidebar-left.137.delayed	(from https://portotheme.com/html/porto_ecommerce/element-buttons.html)
09:13:40	0/-1	---M--	301	error ('')			https://portotheme.com/html/porto_ecommerce/category-sidebar-left.html	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/category-sidebar-left.138.delayed	(from https://portotheme.com/html/porto_ecommerce/element-call-to-action.html)
09:13:40	24326/24326	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Sep%202021%2017:37:36%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/elements/banners/home_slide2.jpg	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/images/elements/banners/home_slide2.jpg	(from https://portotheme.com/html/porto_ecommerce/element-banners.html)
09:13:40	0/-1	---M--	301	error ('')			https://portotheme.com/html/porto_ecommerce/category-sidebar-left.html	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/category-sidebar-left.139.delayed	(from https://portotheme.com/html/porto_ecommerce/element-countdown.html)
09:13:41	0/-1	---M--	301	error ('')			https://portotheme.com/html/porto_ecommerce/category-sidebar-left.html	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/category-sidebar-left.13b.delayed	(from https://portotheme.com/html/porto_ecommerce/element-counters.html)
09:13:41	16933/16933	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2018%20Aug%202021%2004:51:28%20GMT	https://portotheme.com/html/porto_ecommerce/assets/js/jquery.countdown.min.js	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/js/jquery.countdown.min.js	(from https://portotheme.com/html/porto_ecommerce/element-countdown.html)
09:13:41	1825/1825	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2015%20Aug%202021%2005:28:36%20GMT	https://portotheme.com/html/porto_ecommerce/assets/js/plugins/jquery-numerator.min.js	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/js/plugins/jquery-numerator.min.js	(from https://portotheme.com/html/porto_ecommerce/element-counters.html)
09:13:41	0/-1	---M--	301	error ('')			https://portotheme.com/html/porto_ecommerce/category-sidebar-left.html	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/category-sidebar-left.13d.delayed	(from https://portotheme.com/html/porto_ecommerce/element-headings.html)
